1759, true, 14.0, 1.0, 3.937710775862426, 6
1723, true, 14.0, 1.0, 4.714105528797454, 6
1695, true, 14.0, 1.0, 4.332029089049163, 6
1643, true, 14.0, 1.0, 4.641325699394796, 6
1628, false, 14.0, 1.0, 4.5157923155154585, 6
1624, false, 14.0, 1.0, 3.7393287474429986, 6
1600, false, 14.0, 1.0, 2.9331290367089737, 6
1576, false, 14.0, 1.0, 3.8094503226322485, 6
