1293, true, 14.0, 1.0, 3.0, 0
1263, true, 14.0, 1.0, 7.0, 0
1203, true, 14.0, 1.0, 11.0, 0
1138, true, 14.0, 1.0, 13.0, 0
1128, false, 14.0, 1.0, 15.0, 0
1106, false, 14.0, 1.0, 5.0, 0
1088, false, 14.0, 1.0, 9.0, 0
1040, false, 14.0, 1.0, 17.0, 0
982, false, 14.0, 1.0, 19.0, 0
932, false, 14.0, 1.0, 1.0, 0
1196, true, 14.0, 1.0, 10.813362223868245, 1
1192, true, 14.0, 1.0, 3.092959170956878, 1
1190, true, 14.0, 1.0, 3.01691330163873, 1
1095, true, 14.0, 1.0, 10.821324173272288, 1
1078, false, 14.0, 1.0, 12.866423139868822, 1
1068, false, 14.0, 1.0, 6.814107763033647, 1
1057, false, 14.0, 1.0, 6.962718676088149, 1
1050, false, 14.0, 1.0, 13.122192059395012, 1
1249, true, 14.0, 1.0, 3.4314522392745084, 2
1218, true, 14.0, 1.0, 3.2138727971117595, 2
1136, true, 14.0, 1.0, 10.500017532386986, 2
1132, true, 14.0, 1.0, 10.943227352588616, 2
1132, false, 14.0, 1.0, 2.9438938749057617, 2
1117, false, 14.0, 1.0, 3.314059578017875, 2
1069, false, 14.0, 1.0, 10.779551424445497, 2
982, false, 14.0, 1.0, 11.110449572771174, 2
1303, true, 14.0, 1.0, 3.3747070595372266, 3
1270, true, 14.0, 1.0, 2.955136684323061, 3
1244, true, 14.0, 1.0, 3.195142836511595, 3
1235, true, 14.0, 1.0, 11.295908521800408, 3
1200, false, 14.0, 1.0, 10.533469849406586, 3
1150, false, 14.0, 1.0, 10.94258202940054, 3
1122, false, 14.0, 1.0, 3.7878301279802233, 3
1120, false, 14.0, 1.0, 10.782180467953019, 3
1288, true, 14.0, 1.0, 2.890077163278659, 4
1246, true, 14.0, 1.0, 2.9896051527947116, 4
1223, true, 14.0, 1.0, 3.569207510213835, 4
1200, true, 14.0, 1.0, 3.0660255780390973, 4
1185, false, 14.0, 1.0, 2.8705505482479583, 4
1171, false, 14.0, 1.0, 11.572316917469264, 4
1084, false, 14.0, 1.0, 11.372946581882443, 4
1084, false, 14.0, 1.0, 2.936282077290471, 4
1291, true, 14.0, 1.0, 2.917351785245851, 5
1290, true, 14.0, 1.0, 2.91034381867572, 5
1270, true, 14.0, 1.0, 3.4045284869578825, 5
1260, true, 14.0, 1.0, 3.1057805132526775, 5
1240, false, 14.0, 1.0, 3.744111334375485, 5
1239, false, 14.0, 1.0, 3.8497218864886906, 5
1233, false, 14.0, 1.0, 3.078878702313958, 5
1230, false, 14.0, 1.0, 2.7823944658216186, 5
1295, true, 14.0, 1.0, 3.4674684329830834, 6
1291, true, 14.0, 1.0, 3.534226034093249, 6
1284, true, 14.0, 1.0, 3.105724382620969, 6
1228, true, 14.0, 1.0, 2.425083384835367, 6
1173, false, 14.0, 1.0, 3.7141472923778873, 6
1170, false, 14.0, 1.0, 3.3532366720962616, 6
1105, false, 14.0, 1.0, 3.111650829775204, 6
1105, false, 14.0, 1.0, 2.6012327931705945, 6
1346, true, 14.0, 1.0, 3.4135195937228615, 7
1335, true, 14.0, 1.0, 3.2611654077344907, 7
1297, true, 14.0, 1.0, 3.033459685737724, 7
1273, true, 14.0, 1.0, 2.5329183920061036, 7
1271, false, 14.0, 1.0, 3.8843350242134003, 7
1170, false, 14.0, 1.0, 3.360875795121103, 7
1154, false, 14.0, 1.0, 2.4536857844312054, 7
1142, false, 14.0, 1.0, 3.1022385273593867, 7
1403, true, 14.0, 1.0, 3.4143512799021276, 8
1300, true, 14.0, 1.0, 3.2266840810305166, 8
1250, true, 14.0, 1.0, 3.489682702585781, 8
1239, true, 14.0, 1.0, 2.608872046596886, 8
1213, false, 14.0, 1.0, 3.175932271767755, 8
1188, false, 14.0, 1.0, 3.5832492728671506, 8
1152, false, 14.0, 1.0, 2.7783398991791675, 8
1049, false, 14.0, 1.0, 2.6778422997805698, 8
1358, true, 14.0, 1.0, 2.8464103948029704, 9
1283, true, 14.0, 1.0, 3.5145590861058507, 9
1212, true, 14.0, 1.0, 3.4582616400417203, 9
1207, true, 14.0, 1.0, 3.715835318864107, 9
1164, false, 14.0, 1.0, 3.0341606429094035, 9
1154, false, 14.0, 1.0, 3.535867876958576, 9
1122, false, 14.0, 1.0, 2.738013830152559, 9
1015, false, 14.0, 1.0, 3.1496713435661103, 9
1342, false, 14.0, 1.0, 2.7941285836757883, 10
1243, false, 14.0, 1.0, 2.965911867404029, 10
1263, false, 14.0, 1.0, 3.391489158470899, 10
1286, false, 14.0, 1.0, 3.1691638852535133, 10
1325, false, 14.0, 1.0, 3.28110854693365, 10
1182, false, 14.0, 1.0, 3.6238508605131066, 10
1295, false, 14.0, 1.0, 3.7010359970560067, 10
1256, false, 14.0, 1.0, 3.7960636882717944, 10
